City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Current Description
525,Akdepe,42.0551,59.3788,32.0,58,70,7.81,TM,2022-02-06 17:21:08,broken clouds
526,Svetlogorsk,52.6333,29.7333,32.27,91,100,12.41,BY,2022-02-06 17:21:08,overcast clouds
527,Luanda,-8.8368,13.2343,78.67,72,62,16.44,AO,2022-02-06 17:21:09,broken clouds
528,Lagoa,39.05,-27.9833,60.57,82,2,11.07,PT,2022-02-06 17:16:38,clear sky
529,Ecoporanga,-18.3733,-40.8306,85.01,59,47,8.41,BR,2022-02-06 17:21:09,scattered clouds
530,Honiara,-9.4333,159.95,78.58,89,99,2.04,SB,2022-02-06 17:21:09,overcast clouds
531,Shingu,33.7333,135.9833,39.9,71,7,6.82,JP,2022-02-06 17:21:10,clear sky
532,Sindor,62.8629,51.8905,15.33,92,99,8.72,RU,2022-02-06 17:21:10,overcast clouds
533,Krasnogvardeyskiy,57.3793,62.3195,10.36,96,100,4.12,RU,2022-02-06 17:21:11,overcast clouds
534,Sault Sainte Marie,46.5168,-84.3333,23.56,79,100,3.44,CA,2022-02-06 17:17:45,overcast clouds
535,Bardiyah,31.7561,25.0865,60.21,57,1,8.3,LY,2022-02-06 17:21:12,clear sky
536,Korhogo,9.45,-5.6333,95.61,8,7,5.66,CI,2022-02-06 17:21:12,clear sky
537,Ambositra,-20.5167,47.25,62.89,94,92,2.82,MG,2022-02-06 17:21:12,overcast clouds
538,Satka,55.0425,59.04,12.61,92,100,4.36,RU,2022-02-06 17:21:13,overcast clouds
539,Brae,60.3964,-1.353,39.11,59,100,30.4,GB,2022-02-06 17:21:13,overcast clouds
540,Methoni,36.8197,21.7049,58.21,78,46,8.43,GR,2022-02-06 17:21:13,scattered clouds
541,Vila Franca Do Campo,37.7167,-25.4333,64.2,85,75,13.89,PT,2022-02-06 17:21:14,broken clouds
542,Mbekenyera,-10.0,38.9833,73.74,92,87,2.57,TZ,2022-02-06 17:21:14,moderate rain
543,Xining,36.6167,101.7667,10.51,89,10,0.87,CN,2022-02-06 17:16:37,clear sky
544,Tarnogskiy Gorodok,60.4997,43.5761,8.1,98,93,4.61,RU,2022-02-06 17:21:15,overcast clouds
545,Zirandaro,18.45,-100.9833,87.78,30,1,1.25,MX,2022-02-06 17:21:15,clear sky
546,Winslow,35.0242,-110.6974,40.3,27,0,0.0,US,2022-02-06 17:21:16,clear sky
547,Berdigestyakh,62.0989,126.6992,-22.7,100,99,3.91,RU,2022-02-06 17:21:16,overcast clouds
548,Huilong,31.8111,121.655,42.04,62,100,7.85,CN,2022-02-06 17:21:17,light rain
549,Tabuk,17.4189,121.4443,68.94,95,97,1.52,PH,2022-02-06 17:21:17,overcast clouds
550,Benjamin Hill,30.1667,-111.1,59.18,19,1,4.68,MX,2022-02-06 17:21:18,clear sky
551,Krasnoselkup,65.7,82.4667,-19.71,100,59,7.43,RU,2022-02-06 17:17:45,broken clouds
552,Kribi,2.95,9.9167,82.09,75,14,10.69,CM,2022-02-06 17:21:18,few clouds
553,Sri Aman,1.2376,111.4621,75.25,100,100,0.0,MY,2022-02-06 17:21:19,very heavy rain
554,Gerash,27.6652,54.1371,53.74,37,0,6.38,IR,2022-02-06 17:21:19,clear sky
555,Endicott,42.0984,-76.0494,26.91,62,0,8.01,US,2022-02-06 17:16:51,clear sky
556,Tacna,-18.0056,-70.2483,73.6,53,0,6.91,PE,2022-02-06 17:21:20,clear sky
557,Buraydah,26.326,43.975,57.65,34,0,7.43,SA,2022-02-06 17:21:21,clear sky
558,Muroto,33.2833,134.15,40.17,54,4,12.82,JP,2022-02-06 17:22:21,clear sky
559,Sembe,1.6481,14.5806,85.55,23,73,1.43,CG,2022-02-06 17:22:21,broken clouds
560,La Ronge,55.1001,-105.2842,-5.58,77,75,8.05,CA,2022-02-06 17:22:22,broken clouds
561,Krasnogorskoye,52.2953,86.1979,-1.28,99,11,3.29,RU,2022-02-06 17:22:22,few clouds
562,Huanren,41.2647,125.3667,5.11,94,6,1.48,CN,2022-02-06 17:22:22,clear sky
563,Panorama,40.5878,23.0315,48.96,76,20,1.01,GR,2022-02-06 17:22:23,few clouds
564,Itapaci,-14.9508,-49.5494,82.06,71,88,5.08,BR,2022-02-06 17:22:23,overcast clouds
565,Ichinohe,40.2069,141.3017,18.52,88,31,6.87,JP,2022-02-06 17:22:23,scattered clouds
566,Karakol,42.4907,78.3936,18.01,67,100,5.84,KG,2022-02-06 17:22:24,overcast clouds
567,Piranshahr,36.701,45.1413,21.0,91,23,5.44,IR,2022-02-06 17:22:24,few clouds
568,Cayeli,41.0923,40.7292,41.61,92,100,4.81,TR,2022-02-06 17:22:25,light rain
569,Kaeo,-35.1,173.7833,73.33,98,100,5.23,NZ,2022-02-06 17:22:25,overcast clouds
570,Borba,-4.3878,-59.5939,84.09,77,100,3.0,BR,2022-02-06 17:22:25,overcast clouds
571,Isiro,2.7739,27.616,73.26,30,92,2.59,CD,2022-02-06 17:20:10,overcast clouds
572,Liwale,-9.7667,37.9333,72.55,88,97,3.51,TZ,2022-02-06 17:22:26,light rain
573,Luan,46.3592,6.9759,36.55,76,100,1.01,CH,2022-02-06 17:22:26,snow
574,Ponta Delgada,37.7333,-25.6667,64.51,88,75,13.8,PT,2022-02-06 17:22:26,broken clouds
575,Lulea,65.5842,22.1547,26.67,93,100,12.66,SE,2022-02-06 17:22:27,overcast clouds
576,Lagos,6.5833,3.75,88.12,58,17,8.48,NG,2022-02-06 17:19:02,few clouds
577,Salur,18.5333,83.2167,66.9,74,53,1.68,IN,2022-02-06 17:22:27,broken clouds
578,Minot,48.2325,-101.2963,11.39,66,100,10.36,US,2022-02-06 17:22:28,overcast clouds
579,Terney,45.0503,136.6092,5.86,78,18,11.88,RU,2022-02-06 17:22:28,few clouds
580,Moindou,-21.6924,165.677,75.15,90,100,4.12,NC,2022-02-06 17:22:28,overcast clouds
581,Missoula,47.0166,-113.8009,26.53,87,95,3.76,US,2022-02-06 17:22:29,overcast clouds
582,Kununurra,-15.7667,128.7333,75.18,94,75,0.0,AU,2022-02-06 17:22:29,broken clouds
583,Kazanka,47.8462,32.8218,31.46,80,93,7.67,UA,2022-02-06 17:22:29,overcast clouds
584,Sobolevo,54.4299,31.8996,30.11,93,99,12.17,RU,2022-02-06 17:22:30,overcast clouds
585,Sedkyrkeshch,61.75,50.9167,16.07,92,100,8.95,RU,2022-02-06 17:22:30,overcast clouds
586,Manokwari,-0.8667,134.0833,77.58,79,100,3.69,ID,2022-02-06 17:22:30,overcast clouds
587,Los Banos,14.1667,121.1833,77.81,84,93,10.25,PH,2022-02-06 17:22:31,overcast clouds
588,Devonport,-41.1667,146.35,60.01,90,26,6.22,AU,2022-02-06 17:22:31,scattered clouds
589,Fushun,41.8558,123.9233,11.91,65,1,5.44,CN,2022-02-06 17:22:31,clear sky
590,Kologriv,58.8275,44.3178,1.13,100,92,3.2,RU,2022-02-06 17:22:32,overcast clouds
591,Bainbridge,47.6262,-122.5212,43.27,89,40,1.01,US,2022-02-06 17:22:32,scattered clouds
592,Aswan,24.0934,32.907,65.5,25,0,9.22,EG,2022-02-06 17:22:32,clear sky
593,Ayaviri,-14.8864,-70.5889,49.98,72,100,6.6,PE,2022-02-06 17:22:33,light rain
594,Campbell River,50.0163,-125.2446,40.53,100,100,0.0,CA,2022-02-06 17:22:33,mist
595,Mahanje,-9.9333,35.3333,66.22,95,100,0.65,TZ,2022-02-06 17:22:34,light rain
596,Coruripe,-10.1256,-36.1756,86.27,60,11,16.15,BR,2022-02-06 17:21:07,few clouds
597,Saint-Francois,46.4154,3.9054,47.64,66,100,12.66,FR,2022-02-06 17:22:34,overcast clouds
598,Mahon,39.8885,4.2658,50.56,81,20,4.61,ES,2022-02-06 17:22:34,few clouds
599,Cham,49.245,12.6825,40.82,93,100,21.59,DE,2022-02-06 17:22:35,moderate rain
600,Hay River,60.8156,-115.7999,12.18,85,100,10.36,CA,2022-02-06 17:22:35,snow
601,Redmond,47.674,-122.1215,43.52,88,94,1.01,US,2022-02-06 17:22:35,overcast clouds
602,Korla,41.7597,86.1469,24.51,46,9,4.52,CN,2022-02-06 17:23:36,clear sky
603,Havre-Saint-Pierre,50.2334,-63.5986,3.79,46,0,16.11,CA,2022-02-06 17:23:36,clear sky
604,Juneau,58.3019,-134.4197,42.8,90,100,15.01,US,2022-02-06 17:23:37,overcast clouds
605,Wajima,37.4,136.9,33.49,70,98,16.96,JP,2022-02-06 17:23:37,light snow
606,Bellary,15.15,76.9333,77.31,46,44,9.19,IN,2022-02-06 17:23:37,scattered clouds
607,Shenjiamen,29.9576,122.298,41.94,76,97,7.34,CN,2022-02-06 17:23:38,light rain
608,Chateauroux,46.8167,1.7,50.95,93,100,24.16,FR,2022-02-06 17:23:38,overcast clouds
609,Rafraf,37.1904,10.1837,55.71,75,100,16.82,TN,2022-02-06 17:23:38,overcast clouds
610,Soligalich,59.0778,42.2864,7.23,97,59,5.3,RU,2022-02-06 17:23:39,broken clouds
611,Mago,53.2514,140.1822,-1.41,94,100,2.91,RU,2022-02-06 17:23:39,overcast clouds
612,Ishigaki,24.3448,124.1572,65.53,66,99,16.49,JP,2022-02-06 17:23:39,overcast clouds
613,Poum,-20.2333,164.0167,79.52,83,100,10.67,NC,2022-02-06 17:21:20,overcast clouds
614,Gazojak,41.1875,61.4036,35.8,63,69,7.83,TM,2022-02-06 17:23:40,broken clouds
615,Tautira,-17.7333,-149.15,80.62,75,58,22.06,PF,2022-02-06 17:23:40,light rain
616,Irtyshskiy,58.3333,68.1333,12.15,94,100,6.24,RU,2022-02-06 17:23:40,overcast clouds
617,Ginir,7.1333,40.7,62.17,21,64,1.88,ET,2022-02-06 17:21:41,broken clouds
618,Berlevag,70.8578,29.0864,24.8,86,63,21.85,NO,2022-02-06 17:22:04,broken clouds
619,Hambantota,6.1241,81.1185,76.32,74,99,12.8,LK,2022-02-06 17:22:56,overcast clouds
620,Seguela,7.9611,-6.6731,96.46,9,5,3.76,CI,2022-02-06 17:23:41,clear sky
621,Piney Green,34.716,-77.3202,48.92,57,40,11.5,US,2022-02-06 17:23:42,scattered clouds
622,Ballitoville,-29.539,31.2144,76.24,88,75,2.3,ZA,2022-02-06 17:23:42,light rain
623,Ntcheu,-14.8203,34.6359,63.81,95,50,3.31,MW,2022-02-06 17:21:16,scattered clouds
624,Tuscaloosa,33.2098,-87.5692,52.97,55,0,3.44,US,2022-02-06 17:23:43,clear sky
625,Qandala,11.472,49.8728,75.79,67,50,2.39,SO,2022-02-06 17:23:43,scattered clouds
626,Kagoro,9.6,8.3833,86.77,13,11,2.98,NG,2022-02-06 17:23:43,few clouds
627,Amahai,-3.3333,128.9167,78.24,83,88,5.17,ID,2022-02-06 17:23:44,overcast clouds
628,Eureka,40.8021,-124.1637,47.01,50,47,3.94,US,2022-02-06 17:23:44,scattered clouds
629,Hasaki,35.7333,140.8333,25.2,39,0,24.81,JP,2022-02-06 17:23:44,clear sky
630,Mikun,62.3547,50.0771,16.52,93,100,7.47,RU,2022-02-06 17:23:44,overcast clouds
631,Andenes,69.3143,16.1194,31.98,74,20,11.5,NO,2022-02-06 17:23:45,few clouds
632,Westport,41.1415,-73.3579,29.75,62,66,1.01,US,2022-02-06 17:23:45,broken clouds
633,Matamoros,25.5333,-103.25,53.71,38,40,0.0,MX,2022-02-06 17:20:00,scattered clouds
634,At-Bashi,41.1702,75.8106,15.71,96,100,3.04,KG,2022-02-06 17:23:46,light snow
635,Astaneh-Ye Ashrafiyeh,37.2596,49.9444,42.73,81,40,5.95,IR,2022-02-06 17:23:46,scattered clouds
636,Ulaangom,49.9811,92.0667,-25.44,94,90,3.06,MN,2022-02-06 17:23:47,overcast clouds
637,Mirabad,30.4362,61.8383,57.18,26,0,8.79,AF,2022-02-06 17:23:47,clear sky
638,Ayan,56.45,138.1667,-5.49,76,71,10.54,RU,2022-02-06 17:21:28,broken clouds
639,Ongandjera,-17.8833,15.0667,79.79,42,99,5.39,NA,2022-02-06 17:23:48,overcast clouds
640,Portree,57.4129,-6.1942,38.52,70,82,19.64,GB,2022-02-06 17:23:48,broken clouds
641,Pozo Colorado,-23.4923,-58.7972,92.97,27,2,10.92,PY,2022-02-06 17:23:48,clear sky
642,Nabire,-3.3667,135.4833,75.92,92,100,2.82,ID,2022-02-06 17:23:49,light rain
643,Vicente Guerrero,19.1194,-98.1708,61.99,44,1,4.25,MX,2022-02-06 17:23:49,clear sky
644,Crixas,-14.5489,-49.9692,82.0,74,100,5.68,BR,2022-02-06 17:23:49,overcast clouds
645,Toora-Khem,52.4675,96.11,-12.28,99,60,1.07,RU,2022-02-06 17:24:50,broken clouds
646,Anzio,41.4853,12.6179,57.45,78,8,5.39,IT,2022-02-06 17:24:50,clear sky
647,Revda,56.801,59.9303,0.41,97,100,6.24,RU,2022-02-06 17:24:50,overcast clouds
648,Bac Lieu,9.285,105.7244,79.07,76,87,17.76,VN,2022-02-06 17:24:51,overcast clouds
649,Mawlaik,23.6333,94.4167,53.96,55,0,1.5,MM,2022-02-06 17:24:51,clear sky
650,Yaan,7.3833,8.5667,94.46,10,41,3.11,NG,2022-02-06 17:24:51,scattered clouds
651,Janakpur,26.7183,85.9065,56.97,67,0,4.9,NP,2022-02-06 17:24:52,clear sky
652,Turka,49.1541,23.0297,33.26,87,99,20.33,UA,2022-02-06 17:24:52,overcast clouds
653,Calama,-22.4667,-68.9333,75.69,9,20,17.27,CL,2022-02-06 17:24:52,few clouds
654,Faya,18.3851,42.4509,55.51,70,5,4.29,SA,2022-02-06 17:24:53,clear sky
655,Ekuvukeni,-28.4675,30.1551,64.58,91,52,4.61,ZA,2022-02-06 17:24:53,light rain
656,Lata,40.1629,-8.3327,59.92,39,56,6.06,PT,2022-02-06 17:24:54,broken clouds
657,Gravdal,68.1214,13.5031,33.69,64,40,5.75,NO,2022-02-06 17:24:54,scattered clouds
658,Dukat,62.55,155.55,-15.03,63,0,1.34,RU,2022-02-06 17:24:50,clear sky
659,Svencioneliai,55.1667,26.0,31.19,97,100,12.08,LT,2022-02-06 17:24:54,light snow
660,Hyeres,43.1167,6.1167,56.05,37,0,14.97,FR,2022-02-06 17:24:55,clear sky
661,Mao,39.8885,4.2658,50.56,81,20,4.61,ES,2022-02-06 17:21:32,few clouds
662,Leo,11.1,-2.1,94.66,8,6,4.99,BF,2022-02-06 17:24:56,clear sky
663,Deputatskiy,69.3,139.9,-33.66,99,81,4.45,RU,2022-02-06 17:24:56,broken clouds
664,Coello,4.2891,-74.8982,75.38,60,79,3.29,CO,2022-02-06 17:24:56,broken clouds
665,Jardim,-21.4803,-56.1381,87.48,47,100,10.02,BR,2022-02-06 17:24:57,overcast clouds
666,Vanino,49.0869,140.2543,0.72,82,27,6.29,RU,2022-02-06 17:24:57,scattered clouds
667,Nanfeng,23.7434,111.7959,53.1,96,100,3.67,CN,2022-02-06 17:24:58,overcast clouds
668,Shekhupura,31.7131,73.9783,53.65,60,23,6.91,PK,2022-02-06 17:24:58,few clouds
669,Kholodnyy,62.7167,147.95,-31.27,81,26,0.65,RU,2022-02-06 17:24:58,scattered clouds
670,Cumberland,35.0502,-78.8664,43.86,39,0,9.22,US,2022-02-06 17:24:59,clear sky
671,Aguimes,27.9054,-15.4461,69.66,71,20,21.85,ES,2022-02-06 17:24:59,few clouds
672,Deogarh,21.5333,84.7333,60.58,31,15,1.57,IN,2022-02-06 17:24:59,few clouds
673,Sukhobuzimskoye,56.5,93.2728,22.64,97,100,3.49,RU,2022-02-06 17:25:00,overcast clouds
674,Sistranda,63.7256,8.834,38.89,58,100,31.54,NO,2022-02-06 17:25:00,overcast clouds
675,Smithers,54.7804,-127.1743,32.32,74,75,2.3,CA,2022-02-06 17:20:07,broken clouds
676,Atikokan,48.7555,-91.6216,11.84,86,99,6.2,CA,2022-02-06 17:22:43,overcast clouds
677,Aquiles Serdan,17.7833,-92.2833,67.01,97,100,4.74,MX,2022-02-06 17:25:01,overcast clouds
678,Chaumont,48.1167,5.1333,46.69,93,100,26.19,FR,2022-02-06 17:25:01,overcast clouds
679,Marzuq,14.4,46.4667,68.49,34,39,1.14,YE,2022-02-06 17:25:02,scattered clouds
680,Gold Coast,-28.0,153.4333,68.23,87,40,8.01,AU,2022-02-06 17:25:02,scattered clouds
681,Koudougou,12.25,-2.3667,92.66,7,0,5.97,BF,2022-02-06 17:25:02,clear sky
682,Svetlyy,54.675,20.1347,41.05,95,100,16.82,RU,2022-02-06 17:25:03,overcast clouds
683,Jalu,29.0331,21.5482,63.12,25,4,3.49,LY,2022-02-06 17:25:03,clear sky
684,Skjold,55.7971,9.9397,39.15,77,100,10.47,DK,2022-02-06 17:25:03,overcast clouds
685,Nouakchott,18.0858,-15.9785,85.93,44,0,14.09,MR,2022-02-06 17:22:09,clear sky
686,Deep River,46.1001,-77.4995,19.44,89,100,11.3,CA,2022-02-06 17:25:04,light snow
687,Mantua,45.1667,10.7833,49.82,72,57,5.66,IT,2022-02-06 17:25:04,light rain
688,Kamyshevatskaya,46.4132,37.9563,37.13,77,47,14.92,RU,2022-02-06 17:25:05,scattered clouds
689,Jatiroto,-7.8833,111.1167,75.07,95,100,2.19,ID,2022-02-06 17:26:05,overcast clouds
690,Camana,-16.6228,-72.7111,75.15,69,59,8.25,PE,2022-02-06 17:26:05,broken clouds
691,Richards Bay,-28.783,32.0377,72.55,91,21,7.0,ZA,2022-02-06 17:26:06,light rain
692,Kantunilkin,21.0917,-87.45,75.04,82,65,5.64,MX,2022-02-06 17:26:06,broken clouds
693,Palu,-0.8917,119.8707,75.87,91,100,3.15,ID,2022-02-06 17:26:06,overcast clouds
694,Kropotkin,45.4375,40.5756,33.94,82,100,18.01,RU,2022-02-06 17:26:07,overcast clouds
695,Anamur,36.0751,32.8369,53.62,71,47,5.44,TR,2022-02-06 17:26:07,scattered clouds
696,Imbituba,-28.24,-48.6703,84.09,73,31,13.02,BR,2022-02-06 17:26:07,scattered clouds
697,Longview,32.5007,-94.7405,49.32,39,0,1.99,US,2022-02-06 17:22:41,clear sky
698,Corsicana,32.0954,-96.4689,49.24,47,0,7.0,US,2022-02-06 17:25:26,clear sky
699,Rapar,23.5667,70.6333,67.46,55,0,7.81,IN,2022-02-06 17:26:08,clear sky
